ano_idx,[0],[1],"[0, 1]",[2],"[0, 2]","[1, 2]","[0, 1, 2]",[3],"[0, 3]","[1, 3]","[0, 1, 3]","[2, 3]","[0, 2, 3]","[1, 2, 3]","[0, 1, 2, 3]",[4],"[0, 4]","[1, 4]","[0, 1, 4]","[2, 4]","[0, 2, 4]","[1, 2, 4]","[0, 1, 2, 4]","[3, 4]","[0, 3, 4]","[1, 3, 4]","[0, 1, 3, 4]","[2, 3, 4]","[0, 2, 3, 4]","[1, 2, 3, 4]","[0, 1, 2, 3, 4]",[5],"[0, 5]","[1, 5]","[0, 1, 5]","[2, 5]","[0, 2, 5]","[1, 2, 5]","[0, 1, 2, 5]","[3, 5]","[0, 3, 5]","[1, 3, 5]","[0, 1, 3, 5]","[2, 3, 5]","[0, 2, 3, 5]","[1, 2, 3, 5]","[0, 1, 2, 3, 5]","[4, 5]","[0, 4, 5]","[1, 4, 5]","[0, 1, 4, 5]","[2, 4, 5]","[0, 2, 4, 5]","[1, 2, 4, 5]","[0, 1, 2, 4, 5]","[3, 4, 5]","[0, 3, 4, 5]","[1, 3, 4, 5]","[0, 1, 3, 4, 5]","[2, 3, 4, 5]","[0, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]"
210,9.994670615266365e-05,2.323256943414406e-05,5.675835674085227e-05,0.005043174220716053,0.001092592178703684,0.0031729673783367674,0.001126228715905743,1.7843063477542432e-10,1.1109068332871169e-05,8.64747060896056e-06,9.596941783027021e-06,0.0007661449916674277,0.0006408213562502126,0.0007698088145431583,0.005591382223050781,2.1433896912868143e-09,0.000230030990822562,0.0001289170682268474,0.00013965202840194034,0.0020288883540508463,0.002420275763240495,0.001279452262110005,0.01889975717948814,2.5105789414227134e-05,0.00012032486194758645,6.957838656071114e-05,0.01311225843887801,0.0012070838608633794,0.022934089844076296,0.021389549172932745,0.01602028473288776,0.2677361955701734,0.00016910254589448394,0.0007909671920504892,0.00015080043918374228,0.00026205831425556603,0.00017742882002974965,0.00021342100475877824,0.059737418188201226,0.0002769808988388078,0.00014120374403362403,0.00023979931238592207,0.0649505294563092,0.00022116798276050566,0.06072249307124415,0.05569996108907041,0.04648868828669195,0.0003052622360435142,0.0,0.00027866250230735033,0.06526231334682804,3.1271205873683945e-05,0.06535542296622687,0.05444839005959006,0.0511077206197978,9.904497325162374e-07,0.06228138307491455,0.06889404629715988,0.05352653720299337,0.08698750923117136,0.05735829720495614,0.05555139860604422,0.04734275768746019
211,3.034837367117894e-11,5.944307844238965e-06,0.010192427569510092,0.00030140619945520316,3.4269267546668996e-05,0.011277239832184632,0.002555179214252869,0.005512188066509257,0.0010815663049011583,0.0028380798096787224,0.00025798200501668875,0.0011722744378984647,0.0006466658856718656,0.0016473465556639754,0.17870335302061297,0.011139270908159136,0.0026754760981651995,0.015866411446310517,0.003931698367823435,0.003320040764487563,0.0021672255856795787,0.005132071389990521,0.11235170008433173,0.0034586110711079506,0.0014659266947845227,0.004738296084613748,0.14945568771414763,0.0037240287001724386,0.08579272051104889,0.11131457111116723,0.1305647599592392,0.2667722010289866,0.00013331483948520525,0.0007209384996870702,9.80716741482341e-05,0.0001976477110862185,0.00011055543182301775,0.00014755322608888896,0.10906689169092959,0.00041684882387637754,0.00018113848854172044,0.0003525736704692053,0.2163469090718414,0.00024091813762962757,0.11568116045252765,0.17719834535539042,0.1568399635293226,0.0001769843781096384,0.00014512761897627726,0.00017979655416422799,0.13239591728124558,0.000176609234046312,0.1152029129202406,0.0582387407074598,0.10398161350204645,0.0002259985287836996,0.2281601721133651,0.18587913904745798,0.18131827964091285,0.21006598540468183,0.14892127765210017,0.14681845511653235,0.14795966595909704
212,0.00013659108601176014,5.8378284671536995e-06,8.083865435296956e-05,1.4800915956062437e-05,2.4774351219707062e-05,0.0,0.00016578525748477032,0.00010275585402577238,0.000196890257307542,0.00013009546270335775,0.00013205019205457665,9.719214450489502e-05,0.00017976129824758208,0.0001968442196562661,0.0,2.4979114467491146e-10,7.647334764199546e-05,3.195127168168876e-05,0.0,0.0,0.0003079661081492286,0.00019913009515428812,0.00012464580605542184,9.054856353852399e-05,0.00011742686617412636,0.00011360475489456623,0.0008424237080523579,0.0,0.000597594601172652,0.0026589950970089637,0.0,0.21584659411507007,0.0001393748804266454,0.000609950928307106,0.00011806849410276,0.00014039432707300687,9.733477453019768e-05,0.00010417139482394313,0.04511009166212888,0.00026944258221818057,0.0001390888366666817,0.00022454798064586685,0.052394477317853884,0.00014274050332145673,0.033517306765287,0.0210391177431115,0.02750594138534458,1.585769848346265e-05,1.4935622370157398e-05,1.4883744045111718e-05,0.04001521999472423,1.4580926536813379e-05,0.003624344919330695,0.014061576357950781,0.018902329028376373,3.003600373562907e-05,0.03479861081991067,0.017583375848233166,0.02773752993963798,0.031906786755267286,0.0184822127159934,0.015472337109886722,0.017868172631225598
213,0.011871293205984857,0.1188022705964024,0.04234422949372592,1.804897495419353e-05,0.0018767513971490683,0.008107642334417695,0.007665333439503994,1.921247851459695e-08,0.002948381349793242,6.093888780731989e-05,0.008752043236555889,0.00014427816437541756,0.0008197567904832197,0.0004443082697018111,0.21716429565777595,2.918141470110612e-08,0.007710496966131442,0.03038552764904357,0.0197285786793993,0.0010485900842020345,0.00869742621045261,0.012313995847382447,0.4600649318714589,7.88918400930273e-06,0.0027272504584692223,0.007315469579019987,0.45698660014630993,0.0005987382039424577,0.14774074143532026,0.47612339359615535,0.36164371219700914,0.4061332613767446,0.00040161890457157104,0.001645945043587966,0.0004760529083032428,0.00025760074558205733,0.00027396646948404235,0.0002969846720067384,0.3961481983249086,0.0003236267781924738,0.0002827294073265349,0.0004131633317818682,0.45704836003475524,0.00017218416029569304,0.18616868223189764,0.229872226729533,0.295066177004119,0.0005292709540117626,0.0005875867693977434,0.0006042072217906849,0.5708291344694791,0.0005296146085670458,0.3115377311681838,0.44304930532298303,0.4353069114825771,0.0005330143063312867,0.35301465978497637,0.566538748355437,0.48002395367875517,0.252917374649818,0.2485951130068993,0.39251824574074967,0.3780491076666794
214,0.060675129847157304,5.836789483445752e-06,0.0496908018036637,4.5049642413891596e-05,0.010493001337349902,2.1680590742162137e-05,0.00961331782566448,0.07278904329317706,0.07188830042827803,0.021281933514337884,0.043887010944309225,0.0066294021692182925,0.016240766432140254,0.006116297165375118,0.1438249627346851,2.982266927644053e-07,0.05612655789978658,0.0029307367693720684,0.050748548200711584,0.011031410483584528,0.059942645916843576,0.00987243672747103,0.5650587348261213,0.026610930653438798,0.031245940060333096,0.025684418240591797,0.6358760836037569,0.034281639828570964,0.762900381987027,0.6746025868734458,0.57276196382459,0.09405610093711521,0.00023383819961672212,0.0002722662558345379,0.00021142859764204774,6.891805807130553e-05,0.00016685211823416223,4.94202754687447e-05,0.08401233201407617,0.00035355624962879706,0.0003892580654766408,0.00030138107520690004,0.12877011179019077,0.0001920731694181314,0.1723565722614989,0.15409939283990562,0.13403918977178553,0.00028105654156948464,0.000574041410607954,0.0002557067991768499,0.5805571174916276,0.00033140262565210376,0.7845476197340073,0.6388666780517568,0.5297244616729109,0.0005626703482326331,0.7448428759464255,0.709643549077203,0.5595323646646753,0.8176755284690077,0.6560149935505797,0.5979551094926708,0.5209202750694474
215,0.23581471622585318,0.4861898800717571,0.449662000908377,0.1877232293755688,0.13833557445222253,0.3698057902038342,0.1929871823466293,0.00013150830609346098,0.09832423987687867,0.033897377702104256,0.12853952277973824,0.031010611516974096,0.07069005785107547,0.061900425894938896,0.6912578896362638,5.554766245615029e-10,0.015072916515425307,0.0009118239954633479,0.03318767322475576,0.01173742468099614,0.0572156810857136,0.028850010457778102,0.800604747464055,0.0001276119136328064,0.005145635577096417,0.0005006922498046155,0.6601156249427242,0.008748216951745488,0.35378258010402086,0.8056155242410346,0.6818296944636171,0.6898032257525513,0.0013634772247510959,0.003321497455966334,0.0017093009326500398,0.0013132686493214892,0.001798384966921331,0.0015467001894250156,0.9924557082117703,0.0007958755737696,0.0011691268149489728,0.0011276627694102146,0.8242977338402315,0.0011676344521372843,0.7513008947520134,0.9371147200246907,0.8387873992583285,7.740556053779216e-05,0.00041667842561504914,0.00017475406108234112,0.8073833478077277,0.00039984740525542806,0.6335583873283512,0.7528653298093969,0.7972870065962042,0.00010938349102933302,0.5473486830926564,0.6969917298165031,0.7066577954530002,0.40861611835896416,0.5383508554837051,0.7200500382430439,0.7323713734236209
216,0.01661861330969416,5.840871370774453e-06,0.012553868471175293,0.23475839610860594,0.06570115247437451,0.1992975534941764,0.058866023327301766,0.037898619791074215,0.027221338010632905,0.011284290374527875,0.016441166332551545,0.05851427433757559,0.04860561927745744,0.05301196440995097,0.32977389872212604,0.00010468890592741307,0.0016204987334927532,0.00019464158430468497,0.0014834103455299897,0.025614933736231804,0.033515514473315716,0.023269036004873206,0.1554943783895786,0.0015513552453055453,0.002152991618868927,0.0015255621915992853,0.0952915319403991,0.0257120746947671,0.32728953070070405,0.29339216523316936,0.24670458815092297,0.39727900083896467,0.0004208094730098846,0.0011141062993354066,0.00037232804513038885,0.00105652755621521,0.0009207667064007614,0.0008934269850526873,0.4019553675765022,0.0007634599369310687,0.0005480673662845774,0.0006482064930511347,0.2105463651088771,0.0011856468723946084,0.581044487486284,0.5270597412294915,0.4084462014708209,0.00010347099217939734,0.0001631913141175894,9.779792966935131e-05,0.11754089371502822,0.0004296674365394262,0.2706891628898939,0.26683006253648356,0.24137257730967285,0.0002024692982675645,0.17005520915495542,0.08808714750067713,0.1350877323229516,0.3956751816908331,0.3476394135236609,0.3129937899253605,0.2890262368588295
217,3.679380383733501e-07,6.145489224862909e-06,0.016923354234835753,2.425619211806815e-05,0.007303441445384686,0.021398837002396538,0.013381823345808693,9.010902566914974e-08,0.004852513688022269,0.008426277845839962,0.010786147784030212,0.0002703860184421298,0.004649776104391401,0.004181101720293272,0.38557824476503816,0.00199432152319213,0.03164870246086195,0.006934527527424808,0.0456205960432537,0.0004395574797717053,0.027403609755006324,0.0005611971181627455,0.5151576382760519,0.00040757514788571,0.012121033642040296,0.008322167819987897,0.26862681322007986,0.0023979713949211713,0.18470591435035655,0.09608045509586835,0.2981103612242464,0.18260294421785195,0.0006113654881755682,0.0004943784626113175,0.0006847215031844352,7.164861720897528e-05,0.0004949163639445664,2.259849975678881e-05,0.6305641366789553,9.179419077423846e-05,0.0006077857652525623,1.8397363611200042e-05,0.45098642459023724,5.754235459096959e-06,0.45670643074129164,0.12337925840967343,0.40775037512614476,8.156782127524756e-05,0.0004842018444954809,8.735347106110671e-05,0.5133459155983554,5.7124802288874825e-05,0.23358346678142844,0.1499074194013193,0.40785591677958477,6.119139404518871e-05,0.2477937071571313,0.15633801281829404,0.32632976478834724,0.11527167572683089,0.24611203668636392,0.126413962643082,0.30953821008854554
218,0.007680335681144882,0.007435086846016288,0.009594421182832808,2.4281671515141866e-05,0.006200274212329223,0.009957192249429597,0.0004077272319849273,6.582262081563571e-07,0.0027830387075312344,0.0006725702178095778,0.0029391013139399677,0.0015921511436981226,0.00022706112839087844,0.0028048802496320768,0.04374652503668949,3.599788069306919e-07,0.00044357470342350924,0.0002779261855531458,0.0008049181455568149,0.0027058165450401664,0.005520909422491278,0.0038566009736509805,0.057345016007152645,0.0,0.0001241615461938134,3.164555921439051e-05,0.02036040004654017,0.0014047529520448538,0.022909885352059962,0.02818899764882668,0.03470355182430986,1.349416491165282e-09,4.271491767149642e-06,5.8822235733224486e-06,7.122330564696365e-06,4.843487045764801e-07,2.5067539743773333e-05,8.679226753765292e-06,0.05367916844622383,2.0297283667421794e-07,5.63201534547103e-06,1.8864913538633637e-06,0.02349869449935769,9.211195039315089e-06,0.014464807502748051,0.025591458811668372,0.029330089048712843,1.8786656653147216e-07,4.188863574894404e-08,0.0,0.026343352537108615,1.1418960472843155e-05,0.026868130524481074,0.034742747408503395,0.038209691148598436,1.3463545493983722e-06,0.010544398878229262,0.022147290048748526,0.019204841377908153,0.009993829701589265,0.014570164541106692,0.022196897675349585,0.0263383662951035
219,0.11628173303235569,0.05322322279461289,0.1448223191825816,0.02856402498914467,0.04181241744540896,0.04540974622080241,0.04867297180574576,0.011262807594250608,0.06773284720480066,0.014277389417799588,0.05675652612166537,0.009685264990157393,0.027645438413755732,0.014201009710773333,0.3583821172689155,2.0368983304338208e-10,0.007197136295230736,0.009099453043648214,0.010365448282344276,0.001126872582002723,0.01642948099056374,0.0031158140957636407,0.1873454182123891,3.705753909273065e-05,0.0037577395043347605,0.0005973413431741214,0.31811903679058645,0.0027117577279391954,0.1695837817225705,0.28725815580305814,0.2713652802010466,0.3714902009062266,0.0007005539433900778,0.0013728143419468723,0.0007339073193386753,0.00047921019474408396,0.0007103108403206213,0.00047208933992610227,0.42253088309577763,0.000597771689742422,0.0007212309440687524,0.0006236925526205144,0.5570217954542261,0.0005353834301222663,0.5461709277421748,0.43395756759899423,0.4619169328968776,4.03648041907651e-05,0.0002090598410835006,6.476337422282482e-05,0.24204800041804686,0.0001288089910124553,0.36366956345753015,0.17049887261004845,0.27618728514191426,9.785369068392437e-05,0.41579775932781554,0.26898897737083927,0.35955942794509316,0.20579393927657627,0.33896344341941703,0.2720267790351627,0.33837689803449
