ano_idx,[0],[1],"[0, 1]",[2],"[0, 2]","[1, 2]","[0, 1, 2]",[3],"[0, 3]","[1, 3]","[0, 1, 3]","[2, 3]","[0, 2, 3]","[1, 2, 3]","[0, 1, 2, 3]",[4],"[0, 4]","[1, 4]","[0, 1, 4]","[2, 4]","[0, 2, 4]","[1, 2, 4]","[0, 1, 2, 4]","[3, 4]","[0, 3, 4]","[1, 3, 4]","[0, 1, 3, 4]","[2, 3, 4]","[0, 2, 3, 4]","[1, 2, 3, 4]","[0, 1, 2, 3, 4]",[5],"[0, 5]","[1, 5]","[0, 1, 5]","[2, 5]","[0, 2, 5]","[1, 2, 5]","[0, 1, 2, 5]","[3, 5]","[0, 3, 5]","[1, 3, 5]","[0, 1, 3, 5]","[2, 3, 5]","[0, 2, 3, 5]","[1, 2, 3, 5]","[0, 1, 2, 3, 5]","[4, 5]","[0, 4, 5]","[1, 4, 5]","[0, 1, 4, 5]","[2, 4, 5]","[0, 2, 4, 5]","[1, 2, 4, 5]","[0, 1, 2, 4, 5]","[3, 4, 5]","[0, 3, 4, 5]","[1, 3, 4, 5]","[0, 1, 3, 4, 5]","[2, 3, 4, 5]","[0, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]"
210,0.9966132044792175,1.0,1.0,0.9990001916885376,0.9987356066703796,0.9999958276748657,0.9999957084655762,0.9993185997009277,0.9995629787445068,0.998178243637085,0.9998259544372559,1.0,0.0,0.9999688267707825,1.0,0.0,0.0,1.0,0.0,0.9999886751174927,0.9996420741081238,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4650996923446655,0.999919056892395,0.9976764917373657,0.9999834895133972,0.9989511370658875,0.9999393820762634,0.9999952912330627,0.0,1.0,1.0,1.0,0.0,1.0,0.9999789595603943,1.0,0.9999958872795105,0.9994507431983948,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
211,0.997769296169281,1.0,0.9999986886978149,0.9995881915092468,0.9993642568588257,0.99998539686203,0.9999770522117615,0.9966683387756348,0.9999604225158691,0.9875599145889282,0.9985820651054382,1.0,0.0,0.9999693036079407,1.0,0.0,0.0,1.0,0.0,0.9997190833091736,0.9978551864624023,0.9999990463256836,1.0,0.0,0.0,0.0,0.9999988675117493,0.0,0.0,0.0,1.0,0.4703589975833893,0.9999532103538513,0.9999785423278809,0.9998677372932434,0.9996039271354675,0.9999759793281555,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9999836683273315,0.9977297186851501,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
212,0.9965080618858337,1.0,1.0,0.9997299909591675,0.9993642568588257,0.9999992847442627,0.9999942779541016,0.9986819624900818,0.9997512102127075,0.9957053065299988,0.9995923638343811,1.0,0.0,0.9999915361404419,1.0,0.0,0.0,1.0,0.0,0.9999587535858154,0.9990576505661011,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.722973644733429,0.9998950362205505,0.9992091059684753,0.9999586939811707,0.9996271729469299,0.9999844431877136,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.9999973773956299,1.0,0.9999969601631165,0.9995361566543579,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
213,0.9898548722267151,0.9999998807907104,1.0,0.9997363686561584,0.99892657995224,1.0,1.0,0.9997658133506775,0.9876638054847717,0.9997943043708801,0.9999603033065796,1.0,0.0,0.9999972581863403,1.0,0.0,0.0,1.0,0.0,0.9999901652336121,0.9993079900741577,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2633446455001831,0.9997091889381409,0.7098038792610168,0.9999628067016602,0.9999009966850281,0.9999647736549377,0.999955952167511,0.0,1.0,1.0,1.0,0.0,1.0,0.9996522665023804,1.0,1.0,0.9992961287498474,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
214,0.9725714921951294,1.0,0.9999819993972778,0.999671995639801,0.9976999759674072,0.9999992847442627,0.9998337030410767,0.9814207553863525,0.998430073261261,0.9565513134002686,0.9899834990501404,1.0,0.0,0.9999867677688599,1.0,0.0,0.0,1.0,0.0,0.9999990463256836,0.9999938011169434,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9827170372009277,0.994497537612915,0.9978088736534119,0.9964741468429565,0.9990978837013245,0.9999824166297913,0.9999984502792358,0.0,1.0,1.0,1.0,0.0,1.0,0.9999874830245972,1.0,0.999906063079834,0.9999186396598816,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
215,0.8939008712768555,0.11987059563398361,1.0,0.967847466468811,0.9536553621292114,0.999860405921936,0.9999942779541016,0.9986433982849121,0.701194167137146,0.9993109703063965,0.9997056722640991,1.0,0.0,0.9976012110710144,1.0,0.0,0.0,1.0,0.0,0.9999985098838806,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999984502792358,0.9953321814537048,0.9950191378593445,0.6909562945365906,0.9937315583229065,0.9940529465675354,0.9906971454620361,0.8045340776443481,0.0,1.0,1.0,1.0,0.0,0.9999740123748779,0.613717794418335,1.0,0.999973475933075,0.995036244392395,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
216,0.9880542159080505,1.0,0.9999929666519165,0.9529438018798828,0.981031060218811,0.9837557673454285,0.9990594983100891,0.9896174073219299,0.9995301365852356,0.9716856479644775,0.9948463439941406,1.0,0.0,0.9854621887207031,1.0,0.0,0.0,1.0,0.0,0.9999975562095642,0.9997951984405518,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1853739470243454,0.9996358156204224,0.9998074173927307,0.9993634223937988,0.9676908254623413,0.9958728551864624,0.9977742433547974,0.0,1.0,1.0,1.0,0.0,0.9999294281005859,0.9998968243598938,0.9999881982803345,0.9994903802871704,0.9977378249168396,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
217,0.9998897314071655,1.0,1.0,0.9999161958694458,0.9999401569366455,0.9999979138374329,1.0,0.9999083876609802,0.9999977350234985,0.9995072484016418,0.9999812841415405,1.0,0.0,0.9999960064888,1.0,0.0,0.0,1.0,0.0,0.9997053146362305,0.9998800158500671,0.999998152256012,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8429198861122131,0.9999987483024597,0.9999938607215881,1.0,0.9998618960380554,0.9999979734420776,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9986532926559448,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9999997615814209,1.0,0.9999977350234985,1.0,0.0,0.0
218,0.9915775656700134,1.0,1.0,0.9999678134918213,0.9993542432785034,1.0,0.9999985694885254,0.9989957213401794,0.9979202747344971,0.9981539249420166,0.9997348785400391,1.0,0.0,0.9999995231628418,1.0,0.0,0.0,1.0,0.0,0.9998433589935303,0.9938991665840149,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9999996423721313,0.9699459671974182,0.998648464679718,0.999805748462677,0.9994279146194458,1.0,0.9999905824661255,0.0,1.0,1.0,1.0,0.0,1.0,0.9998751282691956,1.0,0.9999989867210388,0.9945439696311951,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
219,0.9513423442840576,1.0,1.0,0.9968048930168152,0.9909709692001343,0.999996542930603,0.9999440908432007,0.9953226447105408,0.9802658557891846,0.9941237568855286,0.9984173774719238,1.0,0.0,0.9999096393585205,1.0,0.0,0.0,1.0,0.0,0.9999926090240479,0.9998852014541626,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9976524710655212,0.9070596098899841,0.9995370507240295,0.9980948567390442,0.9995269775390625,0.9998016357421875,0.0,1.0,1.0,1.0,0.0,1.0,0.9991500377655029,1.0,0.9999755024909973,0.998677670955658,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
