ano_idx,[0],[1],"[0, 1]",[2],"[0, 2]","[1, 2]","[0, 1, 2]",[3],"[0, 3]","[1, 3]","[0, 1, 3]","[2, 3]","[0, 2, 3]","[1, 2, 3]","[0, 1, 2, 3]",[4],"[0, 4]","[1, 4]","[0, 1, 4]","[2, 4]","[0, 2, 4]","[1, 2, 4]","[0, 1, 2, 4]","[3, 4]","[0, 3, 4]","[1, 3, 4]","[0, 1, 3, 4]","[2, 3, 4]","[0, 2, 3, 4]","[1, 2, 3, 4]","[0, 1, 2, 3, 4]",[5],"[0, 5]","[1, 5]","[0, 1, 5]","[2, 5]","[0, 2, 5]","[1, 2, 5]","[0, 1, 2, 5]","[3, 5]","[0, 3, 5]","[1, 3, 5]","[0, 1, 3, 5]","[2, 3, 5]","[0, 2, 3, 5]","[1, 2, 3, 5]","[0, 1, 2, 3, 5]","[4, 5]","[0, 4, 5]","[1, 4, 5]","[0, 1, 4, 5]","[2, 4, 5]","[0, 2, 4, 5]","[1, 2, 4, 5]","[0, 1, 2, 4, 5]","[3, 4, 5]","[0, 3, 4, 5]","[1, 3, 4, 5]","[0, 1, 3, 4, 5]","[2, 3, 4, 5]","[0, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]"
1093,0.03822028623233029,0.0562938178366288,0.05978282996360679,0.059596331079799836,0.09242076047208951,0.09937274751139989,0.09768659351610647,0.09040491804971397,0.07437780570729857,0.1080587813908441,0.09403015846362398,0.10424202812693316,0.10665205662955361,0.13109509472698852,0.12245726949574695,0.0,0.023487479661921228,0.03265587665971698,0.04299141813677802,0.0524924220820414,0.05771978616579092,0.07559593336192405,0.0710535653106119,0.042323786752485666,0.0476870116668195,0.056788034632446624,0.05865171297197866,0.07048245473661574,0.06924594223449401,0.08105899710222249,0.07729577312885134,0.08877607243738672,0.11699481429621077,0.11856444744090743,0.1261485893384944,0.1385337207542497,0.16798875026999224,0.1681808830094164,0.16138144150862443,0.1454892593456319,0.11942338204176542,0.15074312600655082,0.1261945190216773,0.1662478361237379,0.14795105842080641,0.18418931165073402,0.1501108964809238,0.06792454312880347,0.06732735594892723,0.08463432536900975,0.07950664354329232,0.10852847315165089,0.09559587113823761,0.11786720648431515,0.1032517910501077,0.07721127955469186,0.07490076011217571,0.08678938214623365,0.08280510119796095,0.10123648221326022,0.09392738350892782,0.10784777614315373,0.09943406743329171
1094,0.5012146177613829,0.3433042036124099,0.5647978281233762,0.04190138223037874,0.512585176367549,0.2911927001030248,0.5696464806924268,0.48501867603437054,0.5803187181724546,0.606262521256026,0.692983906800744,0.3565253259228677,0.5844827309952864,0.5309857959034647,0.6927360146285505,0.3135461081018649,0.5100993159127751,0.4548494894722654,0.5825386496548874,0.32585900326348227,0.5167548591632001,0.4658686455934166,0.585545167615306,0.393822364699826,0.5010084674831268,0.46745658317463085,0.5502220557300442,0.4029156981335547,0.5055074991082882,0.47333805412024527,0.5528930828329567,0.02780862084650481,0.48642466896801945,0.2568924068274751,0.5855734785221418,0.06507284725898482,0.514265620223412,0.2882103974952293,0.5895856314342904,0.4010745329432001,0.553631702537766,0.5141632768960921,0.6159362893283293,0.3704974535700886,0.5583651831399281,0.521325351172311,0.6178288767226543,0.27199764806036714,0.45391836125226676,0.39568985078730157,0.5236610195976282,0.29077714258331055,0.4613690721982553,0.4065935402499207,0.527825094233663,0.3599975211463913,0.4641246062802497,0.4290501485767917,0.5119655779159695,0.3689299936005409,0.4689705801999118,0.43520642103222223,0.5151042497366612
1095,0.14981953852810204,0.008717896918554449,0.11654425175377815,0.03208977118602677,0.17171165009565917,0.037772132210602924,0.13242395582141953,0.3163022536011653,0.27016694861425145,0.25711275615808576,0.25774410176169493,0.23598225759412947,0.2793401442329839,0.23485531568912624,0.2656739168070384,0.4441682546953616,0.37834604802738814,0.3672805298829858,0.3336658538914207,0.4375933913403284,0.38378805950331485,0.3748787753015873,0.33884954735773476,0.38430676175945844,0.35587175042534985,0.3459777378919928,0.3278853930309353,0.3888391163064968,0.35988740030286753,0.35064790129354867,0.33150154325378767,0.28516101153664564,0.4008007657869557,0.2647136359892236,0.3299186214447993,0.29631401958708053,0.42143390734811254,0.28715581048114275,0.3371981469843495,0.4874996199461703,0.41257037270932817,0.41080128834415597,0.36687634366354216,0.4368172795632091,0.4164800861086177,0.4153959773084684,0.37080646446131915,0.573352969030537,0.47712941510273066,0.4897218613675496,0.42693580091713007,0.5718325863534106,0.47883048098331166,0.4910922727442033,0.4290905730716767,0.46716424883894647,0.42435048251184526,0.4249574391150248,0.3934515946978366,0.46902025949849935,0.426590298462632,0.4273213155166407,0.3955731069201579
1096,0.036022091882626554,0.0562938178366288,0.0581433528494411,0.004900836698803863,0.038608377244185935,0.04581990740308058,0.056869526968191884,0.210255360501709,0.14070061831420236,0.2033590772277148,0.15640260837556483,0.14487545075913455,0.1383015698595858,0.17090628353890652,0.1523292867893837,0.7702347908010884,0.518572258122927,0.6607894446046804,0.475088830185603,0.7141360290652341,0.502936860318442,0.6351075711585481,0.46193629864645913,0.5080759336829792,0.4069533503637708,0.4725203508157881,0.38735434515648476,0.4955548485456505,0.39936816052914076,0.46191539669805154,0.38020907938494347,0.08263491663246288,0.10930745433073484,0.11299032687705717,0.11991201677536446,0.08176304900646557,0.11101803066238286,0.1140348923145404,0.11614920770235268,0.23358605647479505,0.17739567249869212,0.22415386279822186,0.17729825883846165,0.20178672253212737,0.17397784829651067,0.21770450033701655,0.17317321332797195,0.6791281156001079,0.4903248674750619,0.6022094347937356,0.4553463401657607,0.653125658216697,0.4776426488282231,0.582538486978584,0.4442859956396357,0.48543482938054777,0.39841396454486727,0.4558322200254823,0.38116742152255895,0.47493731825491187,0.39169843488535255,0.44671350422787,0.3747387772000107
1097,0.055901966955387246,0.0562938178366288,0.07297034038066492,0.004900836698803863,0.05736793480416628,0.04581990740308058,0.07109878171225803,0.5984888837651274,0.37205333037101873,0.5120669039477862,0.37397533904792746,0.4057827422893197,0.36158756146986887,0.4265340099929114,0.3630751189394989,0.7702347908010884,0.5307890206718696,0.6607894446046804,0.4857513100489966,0.7141360290652341,0.5147253559979383,0.6351075711585481,0.47228612501349426,0.689830568311721,0.555284151119313,0.6347552985862814,0.5230662652301034,0.6719653299623872,0.5443409755450015,0.6199756748574684,0.5132331301154888,0.02780862084650481,0.07699824967683973,0.06322634229695304,0.09370032639193435,0.030549141465318185,0.0793350832963162,0.06518875969361641,0.0909943475776384,0.4894011511777944,0.36062009495022795,0.43732363964089876,0.3388142717343276,0.41892585443595287,0.3512664249376572,0.4224790364129236,0.3302684735343433,0.6371792999963043,0.47173179277132277,0.566686633873923,0.43882611164072727,0.6130042555768993,0.45961311441703045,0.548305361925552,0.42819192474020773,0.6211961280513989,0.5133298903719797,0.578563343590098,0.4871494395738813,0.6071640129134993,0.5042508715334374,0.5666144807210659,0.478799315528725
1098,0.43154220431935314,0.27757686995729736,0.47626164268740356,0.055499778206720585,0.4597022269501134,0.2566113261755825,0.49443629480772555,0.47795922630296334,0.5337249250421681,0.5584150952459334,0.6209636282874216,0.36170366682658606,0.5475590913879302,0.5010871576095955,0.6305692417099109,0.7084007666129761,0.7217773142055544,0.7387288700297417,0.7409855878887608,0.7017196465175282,0.7290955198061299,0.7472753311241878,0.7464427077303375,0.6005177131088294,0.6335111881536354,0.6297585029822798,0.6538614781128346,0.6102426168469427,0.6402342817514697,0.6374747636027317,0.6592730348257765,0.025863114112744008,0.42057184162779165,0.2107756876390221,0.4955727697616541,0.07594363664990592,0.4619791111882145,0.25504576054517053,0.5129712840803786,0.3939331993849047,0.5093439878254081,0.47376021377684174,0.5523969948472724,0.3741913511930724,0.5229875964486458,0.4917135179744492,0.5626525839434282,0.5862464521054261,0.6351359634372679,0.6301410461504227,0.6616232261896768,0.6012763225432617,0.6440878142206565,0.6410140157830722,0.6684713339240567,0.5415125485181368,0.5835549970344873,0.5733079823077478,0.6060357177307525,0.5516598348687873,0.5906903958490315,0.5815245777896133,0.6118565785254362
1099,0.10396940169913912,0.10248226777220044,0.13452093897056389,0.004900836698803863,0.10272656032548805,0.0794775539320736,0.13016803938453042,0.10384911159702528,0.12217711483456835,0.14842811367122086,0.1588005682166724,0.07336651466767036,0.12042393702020555,0.1254203058263714,0.15465200453353786,0.36686002035816295,0.30034270763659193,0.35862738581369663,0.3031055439804026,0.3424010327106085,0.29235749424332536,0.3463583771637423,0.2949960396203188,0.24372935605223953,0.22919722706603515,0.25216069106989203,0.23708204840216923,0.2389808848832619,0.2256361679185884,0.24722608595950837,0.23291303040120007,0.09724414710538172,0.18525874017647093,0.15741722505805797,0.20723238867098207,0.09540970829580249,0.18549713398953432,0.15764237629710431,0.19994890581189706,0.16311955965792235,0.16853815863054264,0.18964493371652563,0.18670616783688945,0.14197385666162873,0.1654072876406089,0.18455463243432615,0.1823236243962463,0.36775567647455704,0.3101906451676985,0.36078272369044795,0.31149391075775845,0.3553175122351123,0.30296814170805836,0.34987691248738223,0.3041443992664913,0.2587347763471501,0.24247518100513243,0.2648295776834462,0.24864840463288657,0.2541394989573224,0.23896686239869117,0.2601153320247647,0.24462236226579606
1100,0.4628949563015222,0.039678014134894087,0.3672720327677988,0.055499778206720585,0.4892881148553745,0.08325379609844277,0.3898404744675133,0.0,0.28304464602421603,0.02549567221440095,0.28313887784281283,0.040497383174575685,0.30561943924363333,0.05979941333656253,0.30334460315644685,0.0,0.28446243980614566,0.023017098244285706,0.26411505678598474,0.04888418012152309,0.3071110139451186,0.06333374672229018,0.2835553438428612,0.0,0.1814728628901066,0.01339871779094101,0.17660908442336742,0.02738199772051375,0.19842942278282122,0.03697530012436932,0.19147295805298437,0.0,0.4255346502670629,0.02677354279400363,0.3672132862849455,0.05178458822417853,0.4668457244827927,0.07443736984914902,0.3897871320739775,0.0,0.2623138809808653,0.020797976174635784,0.24596209951294995,0.03981580137712221,0.2839604217740273,0.05659023999986345,0.26460492442192635,0.0,0.24488369881587746,0.01911163743446924,0.23144052589186537,0.0405684786502398,0.26566376407567216,0.052168383737572266,0.24938567371002346,0.0,0.16451978446373564,0.011974300586086332,0.16139303591730633,0.02424579929522577,0.18027352911167213,0.033135101492564246,0.17527537650469277
1101,0.011493714150505277,0.011280100204701615,0.014802518875412313,0.01648900242916745,0.026423865035660063,0.02436436652682646,0.02359036650643144,0.22130425657681813,0.13193849349248685,0.18322051472018722,0.12884826897720045,0.16075643416536142,0.13670113825758043,0.162515014246905,0.13211065783193193,0.2937333686455342,0.19638174245620105,0.24608582089969822,0.1758772766771638,0.2852171158767334,0.19892920475201947,0.24744380320388495,0.17754606868198639,0.2598250994938216,0.20538381087654053,0.23573010571107011,0.19088558345495202,0.2603206316499852,0.20681336024434901,0.23634085508679348,0.19171613080444352,0.5351645042038381,0.5042949230603667,0.4933622958190756,0.4153067852785304,0.5152888693206233,0.5088224426747507,0.49770379653884667,0.40794910696941455,0.6250898508657212,0.42666051240274844,0.5267977483088742,0.38025210430962375,0.5424135667292288,0.42153764483770817,0.5162694092415389,0.37621684298022645,0.6443440465979847,0.45320765530040885,0.551072158082272,0.40657958990663146,0.62832744583461,0.44761025237639546,0.5404851873682417,0.40209727753065644,0.4695845489734398,0.3771035088704509,0.42791868141659517,0.3505043973536346,0.4645621475204013,0.3748704783905705,0.4240341818408804,0.34837075701240905
1102,0.509321911820264,0.11475988181174712,0.4436761988228172,0.04190138223037874,0.5202355891089077,0.124651843891026,0.4534077292464856,0.1775907782790763,0.4117040712227368,0.2149537039275568,0.436350506954788,0.14992240438760016,0.42174727693698477,0.20695972770213528,0.44415514127685457,0.3822311099124633,0.5593506900090124,0.3782848584237143,0.5340739121319467,0.38915651408609564,0.5642796930475253,0.39270269089931087,0.5385015506788308,0.2864270989819228,0.4211472506108232,0.2944188559816204,0.415988314977378,0.2986781882297622,0.42745421980555776,0.30475297631757653,0.4213179350497173,0.053818883905479765,0.517877726633443,0.12628614274899413,0.48391050567950944,0.08936934929924185,0.5451090155093846,0.16001304854637724,0.4920216123149564,0.1837771542822554,0.41216058972375624,0.21329437322841535,0.4060405187553764,0.18605265283542272,0.4214772514381978,0.2323055328812557,0.4136780306041712,0.3468212175022369,0.5101336675212539,0.34896888860604025,0.49345241076473995,0.36234117873816957,0.5158805403100147,0.3615688096674556,0.4983957499850123,0.27691141885199433,0.40100248239665454,0.28496687381076313,0.3978541379487472,0.28800707384349683,0.4071466963616569,0.29444566826612445,0.40306167788542857
